attribute_set,target_group,token,score_s_w_A_B
career_vs_family,female,native,-0.0347955982433632
career_vs_family,female,typological,-0.053638447332195936
career_vs_family,female,upset,-0.03798715621232987
career_vs_family,female,instructive,-0.048465743102133266
career_vs_family,female,fulfilling,-0.010578639805316925
career_vs_family,female,private,0.009828384220600173
career_vs_family,female,mural,0.006282276287674901
career_vs_family,female,common,-0.06762069910764695
career_vs_family,female,renowned,0.08780336156487464
career_vs_family,female,phonological,-0.0396016906161094
career_vs_family,female,vivid,-0.05568349044770003
career_vs_family,female,neonatal,-0.08515058811753987
career_vs_family,female,montessori,-0.0902664614841342
career_vs_family,female,classic,0.016235111188143497
career_vs_family,female,medieval,-0.04066809050273151
career_vs_family,female,collaborative,0.07128160446882248
career_vs_family,female,20th,0.06154025995638221
career_vs_family,female,comprehensive,0.07699043750762938
career_vs_family,female,expressive,-0.040611339779570696
career_vs_family,female,positive,-0.012795405089855216
career_vs_family,female,talented,0.09545494690537454
career_vs_family,female,theory,0.017617294937372213
career_vs_family,female,prototyping,0.052470715390518306
career_vs_family,female,pre,0.012407667934894562
career_vs_family,female,organic,-0.06845143064856529
career_vs_family,female,syntactic,-0.021309148869477212
career_vs_family,female,curatorial,0.08708200021646918
career_vs_family,female,vital,0.0002222105860710255
career_vs_family,female,compassionate,-0.11513456497341393
career_vs_family,female,warm,-0.09124371707439421
career_vs_family,female,famous,0.03601716868579388
career_vs_family,female,coherent,0.00278604067862033
career_vs_family,female,thorough,0.03367995992302894
career_vs_family,female,interpretive,0.00841911612078547
career_vs_family,female,caring,-0.1781209498643875
career_vs_family,female,marginalized,-0.06911845654249194
career_vs_family,female,informative,-0.010861500911414634
career_vs_family,female,disciplinary,0.08082614392042162
career_vs_family,female,anatomy,-0.013005075976252556
career_vs_family,female,elderly,-0.2098697908222675
career_vs_family,female,playful,-0.10481675914488732
career_vs_family,female,qualitative,-0.006460930313915009
career_vs_family,female,foster,-0.1611393392086029
career_vs_family,female,entire,0.018086403235793136
career_vs_family,female,informal,-0.015062542259693168
career_vs_family,female,interior,0.008908785693347465
career_vs_family,female,contemporary,-0.024817130248993624
career_vs_family,female,accelerated,0.07529897913336756
career_vs_family,female,close,0.00860012397170068
career_vs_family,female,domineering,-0.10464135464280844
career_vs_family,female,insatiable,-0.0332173140719533
career_vs_family,female,democratic,0.015195827931165695
career_vs_family,female,registered,0.06540998555719854
career_vs_family,female,conscious,-0.05245561897754672
career_vs_family,female,integrative,-0.02523829568526706
career_vs_family,female,concise,0.05254359468817711
career_vs_family,female,international,0.13509657084941865
career_vs_family,female,optional,0.027931198570877322
career_vs_family,female,ambitious,0.10181022137403486
career_vs_family,female,prominent,0.07309653330594301
career_vs_family,female,creative,0.06507234945893292
career_vs_family,female,warm,-0.09124371707439421
career_vs_family,female,measurable,0.07028091419488192
career_vs_family,female,overwhelmed,-0.08738557845354078
career_vs_family,female,cultural,-0.026934777945280042
career_vs_family,female,preschool,-0.14693421274423601
career_vs_family,female,normative,-0.06489056264981627
career_vs_family,female,verbal,-0.003353209793567652
career_vs_family,female,literary,0.00870034471154213
career_vs_family,female,linguistic,-0.02724284045398237
career_vs_family,female,nutritious,-0.14697868628427385
career_vs_family,female,refreshing,-0.03193602934479714
career_vs_family,female,later,0.011355048511177274
career_vs_family,female,patriarchal,-0.13566092923283576
career_vs_family,female,adaptive,-0.004657937679439783
career_vs_family,female,little,-0.07132221087813376
career_vs_family,female,unshakable,-0.0742380738724023
career_vs_family,female,short,0.043028461933135975
career_vs_family,female,smooth,0.03305226666852833
career_vs_family,female,special,0.007947022467851672
career_vs_family,female,aesthetic,0.029404485970735555
career_vs_family,female,geriatric,-0.0846752761397511
career_vs_family,female,own,-0.032742558419704415
career_vs_family,female,fluid,-0.014635839592665428
career_vs_family,female,psychoanalytic,-0.06529143573716281
career_vs_family,female,impressive,0.12830781079828738
career_vs_family,female,influential,0.05838257446885109
career_vs_family,female,mixed,-0.045144421420991426
career_vs_family,female,resonant,-0.045814711553975936
career_vs_family,female,ethnographic,-0.06333127934485674
career_vs_family,female,dual,0.04039948396384718
career_vs_family,female,centric,0.05578279923647643
career_vs_family,female,intercultural,-0.04099186938256025
career_vs_family,female,corporate,0.16385638490319254
career_vs_family,female,interesting,0.003962576016783709
career_vs_family,female,insightful,-0.010293304361402994
career_vs_family,female,chronological,-0.014332327991724014
career_vs_family,female,gentle,-0.14907699534669516
career_vs_family,female,understudied,-0.06760521670803427
career_vs_family,female,rare,-0.012272440129891038
career_vs_family,female,19th,0.03492650231346488
career_vs_family,female,ancient,-0.08742385804653167
career_vs_family,female,chinese,-0.02712915819138287
career_vs_family,female,certified,0.09338810183107854
career_vs_family,female,interpersonal,-0.015316430479288129
career_vs_family,female,sociable,-0.07835101522505283
career_vs_family,female,philosophical,-0.02873351126909257
career_vs_family,female,assistant,0.1674087010324001
career_vs_family,female,enough,-0.007749816030263923
career_vs_family,female,excellent,0.08376676235347985
career_vs_family,female,vast,0.00637679621577264
career_vs_family,female,graphic,0.10087784649804235
career_vs_family,female,clerical,0.05999905671924352
career_vs_family,female,superlative,0.04590333160012959
career_vs_family,female,expert,0.07998622953891754
career_vs_family,female,decisive,0.07160551175475122
career_vs_family,female,inspiring,-0.03708692193031313
career_vs_family,female,noisy,-0.09468516071792693
career_vs_family,female,immersive,0.018977387738414113
career_vs_family,female,generative,-0.03844863141348469
career_vs_family,female,scholarly,0.03498723395168782
career_vs_family,female,poetic,-0.047562133322935546
career_vs_family,female,conceptual,0.04970020931214092
career_vs_family,female,symbolic,-0.040038554370403295
career_vs_family,female,reflective,0.015367989987134928
career_vs_family,female,persuasive,0.02041192688047888
career_vs_family,female,feminist,-0.07864844095893203
competence_vs_warmth,male,pragmatic,0.09273395240306853
competence_vs_warmth,male,military,0.0709931343793869
competence_vs_warmth,male,electronic,0.06721731945872308
competence_vs_warmth,male,backend,0.11826941492035985
competence_vs_warmth,male,former,0.07329998463392257
competence_vs_warmth,male,tabletop,-0.025912526994943605
competence_vs_warmth,male,intercollegiate,0.062319297413341704
competence_vs_warmth,male,pure,-0.057516515254974365
competence_vs_warmth,male,communal,-0.06556213572621344
competence_vs_warmth,male,rational,0.12394440174102783
competence_vs_warmth,male,methodical,0.10961310490965842
competence_vs_warmth,male,vintage,-0.11134139290079476
competence_vs_warmth,male,third,0.09094636011868715
competence_vs_warmth,male,mini,-0.06770171113312244
competence_vs_warmth,male,manageable,0.04805322289466857
competence_vs_warmth,male,arduino,0.00048549231141805857
competence_vs_warmth,male,broken,-0.03377794176340104
competence_vs_warmth,male,simplified,0.12274936437606809
competence_vs_warmth,male,paramount,0.08330867365002631
competence_vs_warmth,male,written,0.08124376982450485
competence_vs_warmth,male,raw,0.006854720413684845
competence_vs_warmth,male,counter,0.031324870698153956
competence_vs_warmth,male,old,-0.07641119323670864
competence_vs_warmth,male,harmful,-0.030283877253532376
competence_vs_warmth,male,poor,0.007852819561958324
competence_vs_warmth,male,stereotypical,-0.06800887174904344
competence_vs_warmth,male,marshal,0.08990261293947698
competence_vs_warmth,male,inconsistent,0.11317046806216238
competence_vs_warmth,male,municipal,0.10958764404058456
competence_vs_warmth,male,diligent,0.08331456407904625
competence_vs_warmth,male,inner,-0.07069918364286426
competence_vs_warmth,male,newtonian,0.002915668382775037
competence_vs_warmth,male,available,0.06373303756117821
competence_vs_warmth,male,paramedic,0.03717667046003044
competence_vs_warmth,male,elite,0.11854196563363076
competence_vs_warmth,male,migrant,0.04219339378178119
competence_vs_warmth,male,uniform,0.011478725448250793
competence_vs_warmth,male,celestial,-0.05584715604782105
competence_vs_warmth,male,sound,-0.04070327281951902
competence_vs_warmth,male,bayesian,0.060985744325444104
competence_vs_warmth,male,unbiased,0.0807709887623787
competence_vs_warmth,male,proactive,0.10364048033952711
competence_vs_warmth,male,testable,0.14561703875660897
competence_vs_warmth,male,federal,0.13171555679291486
competence_vs_warmth,male,unassuming,-0.14739045947790144
competence_vs_warmth,male,instructive,0.031436214596033074
competence_vs_warmth,male,untested,0.12250236362451689
competence_vs_warmth,male,resilient,0.005165336281061195
competence_vs_warmth,male,legislative,0.13160511180758477
competence_vs_warmth,male,neural,0.09626434650272131
competence_vs_warmth,male,robotic,0.041172018647193914
competence_vs_warmth,male,industrial,0.1131956080906093
competence_vs_warmth,male,cloud,0.026854938425822178
competence_vs_warmth,male,consistent,0.143618668615818
competence_vs_warmth,male,solar,0.0576242162846029
competence_vs_warmth,male,unfamiliar,-0.022833102941513028
competence_vs_warmth,male,logical,0.18222159892320633
competence_vs_warmth,male,anti,-0.02378463707864284
competence_vs_warmth,male,elaborate,0.05069221854209899
competence_vs_warmth,male,numerical,0.18007559950492577
competence_vs_warmth,male,d,0.0033997694030404105
competence_vs_warmth,male,robust,0.12215565741062168
competence_vs_warmth,male,disciplined,0.13294797539710995
competence_vs_warmth,male,inter,0.07652621194720269
competence_vs_warmth,male,predictive,0.18201013561338183
competence_vs_warmth,male,savvy,0.10856353193521501
competence_vs_warmth,male,moderate,-0.038636988401413
competence_vs_warmth,male,smart,0.04552830457687379
competence_vs_warmth,male,late,-0.02296901441877708
competence_vs_warmth,male,internal,0.106782650668174
competence_vs_warmth,male,interested,0.0706244349479675
competence_vs_warmth,male,earnest,-0.07256765812635424
competence_vs_warmth,male,civil,0.10083633661270144
competence_vs_warmth,male,simple,-0.001659473776817355
competence_vs_warmth,male,autonomous,0.11810992360115052
competence_vs_warmth,male,automotive,0.11540175522677601
competence_vs_warmth,male,fraud,0.1275426907464862
competence_vs_warmth,male,dedicated,0.0999962382018566
competence_vs_warmth,male,heated,-0.10812941901385784
competence_vs_warmth,male,linear,0.0905395030975342
competence_vs_warmth,male,logistical,0.1656835186295211
competence_vs_warmth,male,average,0.07737715691328048
competence_vs_warmth,male,analytic,0.17910987990908325
competence_vs_warmth,male,helpful,-0.019630472362041462
competence_vs_warmth,male,following,0.0650041125714779
competence_vs_warmth,male,spatial,0.11978438533842561
competence_vs_warmth,male,green,-0.08515919186174872
competence_vs_warmth,male,full,0.0018325105309486278
competence_vs_warmth,male,residential,0.05394379133358598
competence_vs_warmth,male,solid,0.08692302852869033
competence_vs_warmth,male,tremendous,0.09178152680397034
competence_vs_warmth,male,tactical,0.1427558328956366
competence_vs_warmth,male,school,0.026527908071875578
competence_vs_warmth,male,uncanny,-6.59205019473974e-05
competence_vs_warmth,male,electric,0.012920653633773316
competence_vs_warmth,male,legal,0.15591034814715388
competence_vs_warmth,male,ideological,0.06495333984494209
competence_vs_warmth,male,computational,0.22467019530013205
competence_vs_warmth,male,civic,0.05102910734713079
competence_vs_warmth,male,courteous,-0.06582099795341495
competence_vs_warmth,male,technological,0.1743434585630894
competence_vs_warmth,male,collegiate,0.06841855254024268
competence_vs_warmth,male,second,0.04919830830767752
competence_vs_warmth,male,standard,0.07889453386887907
competence_vs_warmth,male,intelligent,0.06407347321510315
competence_vs_warmth,male,architectural,0.09387662410736083
competence_vs_warmth,male,plain,-0.07525531947612762
competence_vs_warmth,male,entrepreneurial,0.13963176831603052
competence_vs_warmth,male,simulated,0.05905696768313645
competence_vs_warmth,male,regulatory,0.15853087026625873
competence_vs_warmth,male,extra,-0.04576663561165334
competence_vs_warmth,male,suited,0.053932645916938804
competence_vs_warmth,male,middle,-0.03850253000855447
competence_vs_warmth,male,quantitative,0.1824596079066396
competence_vs_warmth,male,psychological,0.04636523127555847
competence_vs_warmth,male,hierarchical,0.14316727817058564
competence_vs_warmth,male,polite,-0.1390978306531906
competence_vs_warmth,male,known,0.044436296354979254
competence_vs_warmth,male,empathic,-0.07986360564827921
competence_vs_warmth,male,ironic,-0.09512453079223634
competence_vs_warmth,male,prominent,0.059099555015563965
competence_vs_warmth,male,underexplored,0.010705424123443661
competence_vs_warmth,male,behavioral,0.07971343686804175
competence_vs_warmth,male,urban,0.036926534399390226
competence_vs_warmth,male,systematic,0.1542781565338373
competence_vs_warmth,male,statistical,0.22036266410723326
competence_vs_warmth,male,technical,0.22148914746940135
competence_vs_warmth,male,unquestionable,0.07704426981508733
competence_vs_warmth,male,knowledgeable,0.11148713529109955
competence_vs_warmth,male,prepared,0.0756321460008621
competence_vs_warmth,male,calculus,0.10328356842510403
competence_vs_warmth,male,manipulating,0.07834501154720783
competence_vs_warmth,male,current,0.1245278410613537
competence_vs_warmth,male,probabilistic,0.1374498196877539
competence_vs_warmth,male,bibliographic,0.12256634864024818
competence_vs_warmth,male,main,0.0545775717124343
competence_vs_warmth,male,criminal,0.12371891066432
competence_vs_warmth,male,proven,0.21698177605867386
competence_vs_warmth,male,physical,0.07144444733858107
competence_vs_warmth,male,taiwanese,-0.047045826073735954
competence_vs_warmth,male,variant,0.07787212380208075
competence_vs_warmth,male,masterful,0.041236139833927155
competence_vs_warmth,male,core,0.12366178184747698
competence_vs_warmth,male,dear,-0.15873089507222174
competence_vs_warmth,male,persistent,-0.0012297421693802102
competence_vs_warmth,male,present,0.07005028575658795
competence_vs_warmth,male,tense,-0.08123906701803207
competence_vs_warmth,male,electrical,0.09642144534736871
competence_vs_warmth,male,de,-0.024513481173198667
competence_vs_warmth,male,junior,0.09254766982048751
competence_vs_warmth,male,underlying,0.06771101504564284
competence_vs_warmth,male,outdoor,-0.07509046234190464
competence_vs_warmth,male,mechanical,0.11382221356034278
competence_vs_warmth,male,elementary,0.06457285396754742
competence_vs_warmth,male,scalable,0.19064308814704417
competence_vs_warmth,male,small,-0.0481002528220415
competence_vs_warmth,male,electoral,0.09232113547623158
competence_vs_warmth,male,flexible,0.04662752300500872
competence_vs_warmth,male,closed,-0.04706762321293356
competence_vs_warmth,male,resourceful,0.08631613329052928
competence_vs_warmth,male,considerate,-0.13826052397489547
competence_vs_warmth,male,bayesian,0.060985744325444104
competence_vs_warmth,male,steadying,-0.06502465801313519
competence_vs_warmth,male,autonomous,0.11810992360115052
competence_vs_warmth,male,displacement,0.055443262262269866
competence_vs_warmth,male,suitable,0.029933135956525803
competence_vs_warmth,male,unproductive,0.02988129989535082
competence_vs_warmth,male,secure,0.04838073849678037
competence_vs_warmth,male,fair,0.010576869547367085
competence_vs_warmth,male,analytical,0.23167608194053171
competence_vs_warmth,male,concrete,0.059639050811529176
competence_vs_warmth,male,straightforward,0.05323377251625061
competence_vs_warmth,male,structured,0.08918287903070449
competence_vs_warmth,male,big,-0.022098151221871365
competence_vs_warmth,male,introductory,0.06597827300429343
competence_vs_warmth,male,actuarial,0.1648637940175831
competence_vs_warmth,male,previous,0.09018556326627733
competence_vs_warmth,male,free,-0.0073033219203353095
competence_vs_warmth,male,crucial,0.15653801262378692
competence_vs_warmth,male,financial,0.15830588974058626
competence_vs_warmth,male,photographic,0.04448531195521355
competence_vs_warmth,male,unrelated,0.044124744087457646
competence_vs_warmth,male,dominant,0.049411888420581807
competence_vs_warmth,male,peripheral,0.060243554413318634
competence_vs_warmth,male,civic,0.05102910734713079
competence_vs_warmth,male,buddhist,-0.059046038705855605
competence_vs_warmth,male,artificial,-0.0006459794938564467
competence_vs_warmth,male,dynamic,0.10597412288188934
competence_vs_warmth,male,tricky,0.04798344969749452
competence_vs_warmth,male,top,0.05198859442025422
competence_vs_warmth,male,actionable,0.1578734133159742
competence_vs_warmth,male,aggressive,0.024914915859699238
competence_vs_warmth,male,procedural,0.11839332972886041
competence_vs_warmth,male,pleasant,-0.22884009480476375
competence_vs_warmth,male,collective,0.05928521677851678
competence_vs_warmth,male,utmost,0.006582994759082805
competence_vs_warmth,male,quick,-0.0056168437004089355
competence_vs_warmth,male,timed,0.035907569527626026
competence_vs_warmth,male,mathematical,0.20147240106016398
competence_vs_warmth,female,feminist,0.007856833375990385
competence_vs_warmth,female,reputable,0.12182585597038267
competence_vs_warmth,female,cozy,-0.22339308501686903
competence_vs_warmth,female,rich,-0.0751643314957619
competence_vs_warmth,female,secondary,0.11632632836699483
competence_vs_warmth,female,bilingual,0.07736998125910757
competence_vs_warmth,female,nursing,-0.004903869330883021
competence_vs_warmth,female,postcolonial,0.026319119473919267
competence_vs_warmth,female,nearby,-0.056762475147843355
competence_vs_warmth,female,storytelling,0.007654434442520147
competence_vs_warmth,female,official,0.06901937834918498
competence_vs_warmth,female,appealing,-0.03242847919464109
competence_vs_warmth,female,editorial,0.07165369316935538
competence_vs_warmth,female,female,-0.04793925434350968
competence_vs_warmth,female,articulate,0.08226128965616225
competence_vs_warmth,female,upcycled,-0.08053188007324935
competence_vs_warmth,female,obscure,0.008967380225658433
competence_vs_warmth,female,nurturing,-0.09982191175222394
competence_vs_warmth,female,universal,0.04047027826309202
competence_vs_warmth,female,subjective,0.033475949615240114
competence_vs_warmth,female,tibetan,-0.08323759299237282
competence_vs_warmth,female,team,0.15578956492245197
competence_vs_warmth,female,dominant,0.049411888420581807
competence_vs_warmth,female,gifted,0.07363558411598203
competence_vs_warmth,female,mass,0.053443433716893196
competence_vs_warmth,female,sino,-0.019030507840216156
competence_vs_warmth,female,contextual,0.08354953732341527
competence_vs_warmth,female,cross,0.003713354468345642
competence_vs_warmth,female,thematic,0.0321182005107403
competence_vs_warmth,female,eloquent,-0.033290874958038286
competence_vs_warmth,female,chronic,0.018191378563642502
competence_vs_warmth,female,engaged,0.1093977227807045
competence_vs_warmth,female,driven,0.11625403836369516
competence_vs_warmth,female,subtle,-0.12196016907691959
competence_vs_warmth,female,resourceful,0.08631613329052928
competence_vs_warmth,female,handmade,-0.13142837290652096
competence_vs_warmth,female,multicultural,-0.0031701073050498796
competence_vs_warmth,female,adaptable,0.045190285146236464
competence_vs_warmth,female,managerial,0.20206455849111082
competence_vs_warmth,female,midterm,0.0765189713332802
competence_vs_warmth,female,joyful,-0.18930324511602523
competence_vs_warmth,female,sensitive,-0.10463116765022279
competence_vs_warmth,female,inclusive,0.011614266782999039
competence_vs_warmth,female,original,0.0010723181068897358
competence_vs_warmth,female,eastern,-0.022272930853068834
competence_vs_warmth,female,western,-0.02481364756822585
competence_vs_warmth,female,least,0.07375455647706985
competence_vs_warmth,female,pediatric,0.016226018592715274
competence_vs_warmth,female,deliberative,0.06848331168293953
competence_vs_warmth,female,qualified,0.20140620619058608
competence_vs_warmth,female,anxious,-0.07197385281324387
competence_vs_warmth,female,female,-0.04793925434350968
competence_vs_warmth,female,endangered,-0.014445226825773705
competence_vs_warmth,female,secretarial,0.09292807986494155
competence_vs_warmth,female,consecutive,0.11408613333478569
competence_vs_warmth,female,preventive,0.08281389474868775
competence_vs_warmth,female,multinational,0.14009120902046562
competence_vs_warmth,female,traditional,0.011976036801934264
competence_vs_warmth,female,communicative,-0.003381723165512107
competence_vs_warmth,female,proper,0.08200545459985731
competence_vs_warmth,female,polished,-0.021475925296545018
competence_vs_warmth,female,encouraged,0.02979007810354234
competence_vs_warmth,female,formulate,0.17900610789656637
competence_vs_warmth,female,accelerated,0.13275508731603622
competence_vs_warmth,female,facilitative,0.01685213632881641
competence_vs_warmth,female,additive,0.0371337697491981
competence_vs_warmth,female,tenacious,0.024322380125522625
competence_vs_warmth,female,holistic,0.03166126012802123
competence_vs_warmth,female,appropriate,0.07415157854557036
competence_vs_warmth,female,outstanding,0.09717537760734557
competence_vs_warmth,female,interpretative,0.06309936461038887
competence_vs_warmth,female,mainstream,0.06993623450398445
competence_vs_warmth,female,enjoyable,-0.09577021598815921
competence_vs_warmth,female,native,0.04538458995521069
competence_vs_warmth,female,typological,0.04712035707198084
competence_vs_warmth,female,upset,-0.06743484437465669
competence_vs_warmth,female,instructive,0.031436214596033074
competence_vs_warmth,female,fulfilling,0.049458567053079605
competence_vs_warmth,female,private,0.007166250050067907
competence_vs_warmth,female,mural,-0.05511576286517084
competence_vs_warmth,female,common,0.04365945309400554
competence_vs_warmth,female,renowned,0.07135215997695926
competence_vs_warmth,female,phonological,0.06429819124750794
competence_vs_warmth,female,vivid,-0.09383209943771362
competence_vs_warmth,female,neonatal,-0.001756721548736087
competence_vs_warmth,female,montessori,-0.042298885877244174
competence_vs_warmth,female,classic,-0.07873821407556533
competence_vs_warmth,female,medieval,-0.018596459180116653
competence_vs_warmth,female,collaborative,0.13255823925137522
competence_vs_warmth,female,20th,0.028997480077669027
competence_vs_warmth,female,comprehensive,0.17831614166498186
competence_vs_warmth,female,expressive,-0.0727409288287163
competence_vs_warmth,female,positive,0.01443466991186143
competence_vs_warmth,female,talented,0.11071128398180008
competence_vs_warmth,female,theory,0.1421560920774937
competence_vs_warmth,female,prototyping,0.1515058932825923
competence_vs_warmth,female,pre,0.025333488546311844
competence_vs_warmth,female,organic,-0.04971342980861662
competence_vs_warmth,female,syntactic,0.07670336971059442
competence_vs_warmth,female,curatorial,0.07502300346095579
competence_vs_warmth,female,vital,0.10693909823894504
competence_vs_warmth,female,compassionate,-0.114408603310585
competence_vs_warmth,female,warm,-0.2925700906664133
competence_vs_warmth,female,famous,-0.03915171157568695
competence_vs_warmth,female,coherent,0.12463745772838591
competence_vs_warmth,female,thorough,0.1022199675440788
competence_vs_warmth,female,interpretive,0.06869488265365362
competence_vs_warmth,female,caring,-0.15366091877222066
competence_vs_warmth,female,marginalized,0.05104761812835931
competence_vs_warmth,female,informative,-0.003914394974708579
competence_vs_warmth,female,disciplinary,0.1122139730490744
competence_vs_warmth,female,anatomy,0.005100248754024511
competence_vs_warmth,female,elderly,-0.08035579845309257
competence_vs_warmth,female,playful,-0.23273054808378218
competence_vs_warmth,female,qualitative,0.13804995678365234
competence_vs_warmth,female,foster,-0.02770126610994339
competence_vs_warmth,female,entire,0.047577736899256734
competence_vs_warmth,female,informal,-0.010921528935432467
competence_vs_warmth,female,interior,-0.011586150724906485
competence_vs_warmth,female,contemporary,0.00032460838556291893
competence_vs_warmth,female,accelerated,0.13275508731603622
competence_vs_warmth,female,close,-0.04882225170731547
competence_vs_warmth,female,domineering,-0.07084505818784237
competence_vs_warmth,female,insatiable,-0.016659425944089895
competence_vs_warmth,female,democratic,0.06628733575344087
competence_vs_warmth,female,registered,0.057715508528053766
competence_vs_warmth,female,conscious,0.001984825730323825
competence_vs_warmth,female,integrative,0.10175544722005722
competence_vs_warmth,female,concise,0.10293657481670382
competence_vs_warmth,female,international,0.10646071732044218
competence_vs_warmth,female,optional,-0.010968812355713453
competence_vs_warmth,female,ambitious,0.10029373243451117
competence_vs_warmth,female,prominent,0.059099555015563965
competence_vs_warmth,female,creative,0.08173819035291674
competence_vs_warmth,female,warm,-0.2925700906664133
competence_vs_warmth,female,measurable,0.1354410961270332
competence_vs_warmth,female,overwhelmed,-0.012203484773635864
competence_vs_warmth,female,cultural,0.015335024893283866
competence_vs_warmth,female,preschool,-0.053982251882553095
competence_vs_warmth,female,normative,0.07009989405050873
competence_vs_warmth,female,verbal,0.06105148792266846
competence_vs_warmth,female,literary,0.02822416722774504
competence_vs_warmth,female,linguistic,0.10757877491414547
competence_vs_warmth,female,nutritious,-0.07709003314375878
competence_vs_warmth,female,refreshing,-0.14901487678289416
competence_vs_warmth,female,later,0.03290731757879259
competence_vs_warmth,female,patriarchal,-0.02804308123886584
competence_vs_warmth,female,adaptive,0.1151042118668556
competence_vs_warmth,female,little,-0.1447620838880539
competence_vs_warmth,female,unshakable,0.010851895436644554
competence_vs_warmth,female,short,-0.030811957269906987
competence_vs_warmth,female,smooth,-0.10483878254890444
competence_vs_warmth,female,special,-0.03648257553577425
competence_vs_warmth,female,aesthetic,-0.015084715187549613
competence_vs_warmth,female,geriatric,-0.005474263057112683
competence_vs_warmth,female,own,0.01895088851451876
competence_vs_warmth,female,fluid,0.007596375048160547
competence_vs_warmth,female,psychoanalytic,0.03492370748426764
competence_vs_warmth,female,impressive,0.08909873515367506
competence_vs_warmth,female,influential,0.11065339967608451
competence_vs_warmth,female,mixed,-0.06028845421969889
competence_vs_warmth,female,resonant,-0.05468169189989566
competence_vs_warmth,female,ethnographic,0.04986564100254326
competence_vs_warmth,female,dual,0.06987318620085714
competence_vs_warmth,female,centric,0.07830745377577841
competence_vs_warmth,female,intercultural,0.0362675366923213
competence_vs_warmth,female,corporate,0.10293734297156337
competence_vs_warmth,female,interesting,-0.007789547741413161
competence_vs_warmth,female,insightful,0.02347754091024401
competence_vs_warmth,female,chronological,0.06938650198280812
competence_vs_warmth,female,gentle,-0.2960902512073517
competence_vs_warmth,female,understudied,0.009922150592319667
competence_vs_warmth,female,rare,-0.05515750199556352
competence_vs_warmth,female,19th,0.01496905477251858
competence_vs_warmth,female,ancient,-0.018482357263565063
competence_vs_warmth,female,chinese,-0.031440164335072046
competence_vs_warmth,female,certified,0.11826549133984371
competence_vs_warmth,female,interpersonal,0.07834181860089301
competence_vs_warmth,female,sociable,-0.14651746079325678
competence_vs_warmth,female,philosophical,0.05061126500368118
competence_vs_warmth,female,assistant,0.10818109363317491
competence_vs_warmth,female,enough,0.003297296166419994
competence_vs_warmth,female,excellent,0.024422857165336598
competence_vs_warmth,female,vast,0.07505689039826391
competence_vs_warmth,female,graphic,0.0575285404920578
competence_vs_warmth,female,clerical,0.10587053308263422
competence_vs_warmth,female,superlative,0.03244401216506956
competence_vs_warmth,female,expert,0.2161040250211954
competence_vs_warmth,female,decisive,0.1240989342331886
competence_vs_warmth,female,inspiring,-0.04620969295501709
competence_vs_warmth,female,noisy,-0.1019211931154132
competence_vs_warmth,female,immersive,0.013157679885625828
competence_vs_warmth,female,generative,0.08774224007502199
competence_vs_warmth,female,scholarly,0.09599694907665254
competence_vs_warmth,female,poetic,-0.06695191115140917
competence_vs_warmth,female,conceptual,0.15508154854178427
competence_vs_warmth,female,symbolic,0.01722479909658431
competence_vs_warmth,female,reflective,-0.07111003138124944
competence_vs_warmth,female,persuasive,0.09319224208593369
competence_vs_warmth,female,feminist,0.007856833375990385
agency_vs_communion,male,pragmatic,-0.03348150750001272
agency_vs_communion,male,military,0.04290760623084175
agency_vs_communion,male,electronic,0.009243344515562052
agency_vs_communion,male,backend,-0.03982018698006867
agency_vs_communion,male,former,0.08329907404258848
agency_vs_communion,male,tabletop,-0.012990956318875146
agency_vs_communion,male,intercollegiate,0.01674415158728758
agency_vs_communion,male,pure,-0.0073123995628621985
agency_vs_communion,male,communal,-0.1433275083700816
agency_vs_communion,male,rational,-0.06181412206755743
agency_vs_communion,male,methodical,-0.023592400385273826
agency_vs_communion,male,vintage,0.03845747038722038
agency_vs_communion,male,third,0.09019639970113835
agency_vs_communion,male,mini,0.04421333893357465
agency_vs_communion,male,manageable,-0.09224843097229798
agency_vs_communion,male,arduino,0.0012206166086091083
agency_vs_communion,male,broken,-0.014698886126279842
agency_vs_communion,male,simplified,-0.042952491963903106
agency_vs_communion,male,paramount,-0.0908625938826137
agency_vs_communion,male,written,-0.02665804136130545
agency_vs_communion,male,raw,0.010374217604597419
agency_vs_communion,male,counter,0.02007775873773629
agency_vs_communion,male,old,0.004790895680586493
agency_vs_communion,male,harmful,-0.07338671936757035
agency_vs_communion,male,poor,-0.03128759289781252
agency_vs_communion,male,stereotypical,0.03423532454503905
agency_vs_communion,male,marshal,0.04744548158099254
agency_vs_communion,male,inconsistent,-0.007259259714434557
agency_vs_communion,male,municipal,-0.013626163577040051
agency_vs_communion,male,diligent,-0.07100401404831147
agency_vs_communion,male,inner,-0.01941720781226955
agency_vs_communion,male,newtonian,-0.04104701720385088
agency_vs_communion,male,available,-0.017874116026925763
agency_vs_communion,male,paramedic,-0.025215015011943037
agency_vs_communion,male,elite,0.09402421793589988
agency_vs_communion,male,migrant,-0.0042942751612928265
agency_vs_communion,male,uniform,0.003310004932185029
agency_vs_communion,male,celestial,-0.044217171106073594
agency_vs_communion,male,sound,-0.02253738376829359
agency_vs_communion,male,bayesian,-0.047570316943650444
agency_vs_communion,male,unbiased,-0.04178393659078414
agency_vs_communion,male,proactive,-0.05244963516791662
agency_vs_communion,male,testable,-0.03865598299437101
